Survived,Pclass,Age,Fare,Sex_male,ZeroSib,OneSib,YesCh,Embarked_Q,Embarked_S,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Cabin_Z
1,1,0.9398876404494384,2.7636901462130137,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0,3,0.8949438202247192,-0.3120106021758714,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2903558311967292,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,2,0.7859550561797753,0.5000433095419583,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.7691011235955056,0.4199206569191323,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,2,0.0,0.803210103249948,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.9140449438202248,-0.6260047813734322,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.3130933407248285,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,2,0.4921348314606741,0.5433528515002425,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.0,1.21031979765782,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.8657303370786518,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.7691011235955056,0.0474585960778879,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.6438202247191012,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.5662921348314607,0.6949362483542374,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.4426966292134832,1.1747713256184602,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0.8247191011235955,6.020385801399765,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,3,0.8089887640449438,0.7285011433719076,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.3206725105675282,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.0,0.0452931189799736,0,0,1,1,1,0,0,0,0,0,0,0,0,1
0,3,0.0,-0.2903558311967292,1,1,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.7460674157303371,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.4921348314606741,2.189115445915044,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.7264044943820225,-0.0023473771741389,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.5466292134831461,0.0712788441549442,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1,2,0.2370786516853932,1.0630673549996534,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,2,0.5466292134831461,-0.1712545908114476,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.5662921348314607,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
1,3,0.3904494382022472,0.0557610352712909,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0.4134831460674157,-0.2858429769246761,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.4134831460674157,0.0712788441549442,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.9617977528089888,-0.0911319381886217,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,1,0.4134831460674157,2.7503334834730784,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,3,0.5466292134831461,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2910791005474326,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,1,1.0,0.6732814773750952,1,1,0,1,0,1,0,0,0,0,0,0,0,0
0,3,0.9320224719101124,-0.3204906104913034,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.6893258426966293,0.6949362483542374,1,1,0,1,0,0,1,0,0,0,0,0,0,0
0,1,0.0,-0.6260047813734322,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.2634831460674157,0.5823314392626983,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,0.5910112359550562,-0.0629807359157369,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.6893258426966293,-0.2827766613540295,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.6696629213483147,0.5108706950315294,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.8370786516853933,1.092842665095974,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.0,0.0712788441549442,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.3904494382022472,-0.2858429769246761,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.4921348314606741,2.375346476335666,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0,3,0.2191011235955056,0.5823314392626983,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3,0.201123595505618,0.2080633705217932,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.905056179775281,2.697101725452152,1,0,1,1,0,0,0,0,1,0,0,0,0,0
0,3,0.3679775280898877,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.958426966292135,0.9114839581456586,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,3,0.0,-0.2990177395883861,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.4662921348314607,-0.2990177395883861,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.3393258426966292,0.3701146836671055,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.4134831460674157,-0.2607624211766337,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.0,-0.2869257154736331,0,1,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.3393258426966292,-0.3336653731550135,0,1,0,1,1,0,0,0,0,0,0,0,0,1
0,2,0.4921348314606741,2.55724655256046,1,0,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.4662921348314607,-0.0629807359157369,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.9224719101123596,5.162315501351258,1,0,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.8247191011235955,-0.3130933407248285,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0.8949438202247192,0.4821781234841659,1,1,0,1,0,1,0,0,0,1,0,0,0,0
0,3,0.7691011235955056,-0.3013651167625251,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.3904494382022472,-0.2827766613540295,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,2,0.6893258426966293,2.55724655256046,1,0,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.5230337078651686,-0.0629807359157369,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2892730926477721,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.8578651685393259,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.0,1.6260914004573488,0,0,1,1,0,1,0,1,0,0,0,0,0,0
1,2,0.8247191011235955,1.0630673549996534,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,1,0.6696629213483147,1.6260914004573488,1,0,1,1,0,1,1,0,0,0,0,0,0,0
0,2,0.9938202247191013,-0.1712545908114476,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.0,-0.6260047813734322,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.3393258426966292,-0.2892730926477721,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.5101123595505618,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.3393258426966292,-0.1997652622825861,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.8578651685393259,1.405212736470099,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,1,0.7691011235955056,21.56273820248077,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0,3,0.0,-0.2735733836878941,0,1,0,1,1,0,0,0,0,0,0,0,0,1
1,1,0.5662921348314607,2.697101725452152,1,1,0,1,0,0,0,0,1,0,0,0,0,0
0,3,0.3904494382022472,-0.22647425680826,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.2808988764044944,1.405212736470099,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2,0.9730337078651686,1.0630673549996534,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,2,0.5230337078651686,1.1747713256184602,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0.2808988764044944,1.092842665095974,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.3679775280898877,-0.1855120920241147,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.3393258426966292,-0.2883722541750398,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.2887640449438202,8.526925542235466,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1,1,0.6696629213483147,1.84263911024877,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,0.2370786516853932,-0.0449336497817198,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3,0.0,1.8208024391934032,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.5230337078651686,-0.3130933407248285,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0.9730337078651686,0.5238635576190146,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.9398876404494384,-0.0413259649365948,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.8657303370786518,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.0,-0.2910791005474326,0,1,0,1,1,0,0,0,0,0,0,0,0,1
0,1,0.9140449438202248,4.176300152449588,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,3,0.8483146067415731,-0.2946867853925576,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1,1,0.3393258426966292,9.227998752685192,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1,1,0.7460674157303371,0.5124948028549651,1,1,0,1,0,1,0,0,0,1,0,0,0,0
0,3,0.3393258426966292,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0.5230337078651686,-0.290715300394983,1,1,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.5466292134831461,-0.2858429769246761,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,2,0.8089887640449438,0.5000433095419583,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.8780898876404495,-0.0413259649365948,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.8483146067415731,0.5124948028549651,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1,1,0.4426966292134832,5.937556302404546,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.4921348314606741,1.5179994456378627,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.0,0.5238635576190146,1,1,0,1,0,1,0,1,0,0,0,0,0,0
0,3,0.6179775280898877,-0.2152874021204351,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.9398876404494384,-0.0629807359157369,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.3679775280898877,-0.2946867853925576,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1,1,0.7949438202247192,9.227998752685192,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,2,0.5662921348314607,-0.1712545908114476,0,1,0,1,0,1,0,0,0,1,0,0,0,0
0,3,0.0,0.0452931189799736,1,1,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.7095505617977529,-0.2892730926477721,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.248876404494382,0.803210103249948,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.3179775280898876,-0.3204906104913034,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,2,0.7264044943820225,-0.0629807359157369,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.9224719101123596,-0.0629807359157369,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.5662921348314607,1.6737318966114614,1,0,1,1,0,1,0,0,0,1,0,0,0,0
0,3,0.3904494382022472,-0.2508358741597949,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.6438202247191012,0.283495599750537,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.0,-0.2908972004712078,0,1,0,1,1,0,0,0,0,0,0,0,0,1
0,2,0.5230337078651686,0.5000433095419583,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.5230337078651686,-0.2827766613540295,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1,1,0.6179775280898877,8.526925542235466,0,1,0,1,0,1,1,0,0,0,0,0,0,0
0,3,0.2724719101123596,0.1876732381678331,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,2,0.0,-0.6260047813734322,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.4662921348314607,-0.0629807359157369,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.4662921348314607,-0.0629807359157369,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.606179775280899,0.0712788441549442,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.905056179775281,0.8627607234425888,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,1,0.7460674157303371,21.56273820248077,1,1,0,1,0,0,1,0,0,0,0,0,0,0
0,3,0.0,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.0,0.6732814773750952,1,1,0,1,0,1,0,0,1,0,0,0,0,0
0,1,0.7691011235955056,2.788952602037281,1,0,1,1,0,1,0,1,0,0,0,0,0,0
1,1,0.4134831460674157,10.737336289931395,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,3,0.4921348314606741,0.0712788441549442,1,0,1,1,0,1,0,0,0,0,0,0,0,1
1,3,0.6696629213483147,-0.2827766613540295,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.9938202247191013,2.448972697664749,1,0,1,0,0,1,1,0,0,0,0,0,0,0
0,3,0.301123595505618,0.2510134432818238,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,2,0.6438202247191012,-0.0629807359157369,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.3679775280898877,1.6737318966114614,1,0,1,1,0,1,0,0,1,0,0,0,0,0
0,3,0.6696629213483147,-0.2903558311967292,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,2,0.2370786516853932,0.3701146836671055,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,3,0.248876404494382,-0.0857182454438362,1,1,0,0,0,1,0,0,0,1,0,0,0,0
0,3,0.7095505617977529,-0.2145641327697318,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.4662921348314607,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.905056179775281,2.189115445915044,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,2,0.2,0.0019835770216894,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.5910112359550562,-0.2883722541750398,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.3393258426966292,-0.1279450488531633,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.7264044943820225,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.7095505617977529,3.120270598018155,0,1,0,1,0,1,1,0,0,0,0,0,0,0
0,3,0.0,0.0019835770216894,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.8370786516853933,-0.3174242949206569,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.3904494382022472,-0.3129114406486037,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0.7691011235955056,4.571140253620677,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0,3,0.301123595505618,-0.2892730926477721,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.9320224719101124,2.7503334834730784,0,0,1,1,0,1,0,0,1,0,0,0,0,0
0,1,0.0,1.089053080174624,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.0,0.4199206569191323,1,0,1,1,1,0,0,0,0,0,0,0,0,1
0,3,0.6893258426966293,-0.2638287367472801,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.4921348314606741,-0.2145641327697318,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.905056179775281,-0.2858429769246761,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.3130933407248285,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,2,0.9483146067415732,0.3701146836671055,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.3393258426966292,-0.2903558311967292,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2903558311967292,1,1,0,1,1,0,0,0,0,0,1,0,0,0
1,3,0.2449438202247191,-0.0857182454438362,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2908972004712078,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,1,0.8578651685393259,8.526925542235466,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1,3,0.2764044943820224,-0.3129114406486037,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0.3179775280898876,1.84263911024877,0,0,1,1,0,1,1,0,0,0,0,0,0,0
0,1,0.6179775280898877,0.6732814773750952,1,1,0,1,0,1,0,0,1,0,0,0,0,0
0,3,0.0,0.3896039775483334,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.5230337078651686,-0.3206725105675282,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.5230337078651686,-0.3120106021758714,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.3393258426966292,-0.3013651167625251,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.2561797752808989,0.6353856281615965,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,3,0.2095505617977528,0.2650890444182662,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,1,0.8887640449438203,2.8041109417226804,1,1,0,1,0,0,1,0,0,0,0,0,0,0
0,3,0.0,-0.2903558311967292,1,1,0,1,1,0,0,0,0,0,0,0,0,1
0,2,0.301123595505618,0.5000433095419583,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,2.3861738618252373,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0.0,0.7034162566696693,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.5230337078651686,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.8089887640449438,-0.0629807359157369,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.9140449438202248,0.4969769939713118,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1,3,0.6696629213483147,-0.2499350356870626,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.6438202247191012,-0.3129114406486037,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.6438202247191012,0.4199206569191323,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,2,0.7264044943820225,-0.0629807359157369,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.6696629213483147,0.5108706950315294,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,1,0.2724719101123596,4.571140253620677,1,0,1,0,0,1,1,0,0,0,0,0,0,0
1,3,0.198876404494382,-0.2571504053773127,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3,0.5662921348314607,-0.3239207262143995,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.6696629213483147,-0.2892730926477721,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.8089887640449438,-0.6260047813734322,1,1,0,1,0,1,0,0,0,0,0,0,0,0
0,3,0.3393258426966292,-0.2892730926477721,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.8089887640449438,-0.0629807359157369,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.7095505617977529,1.6737318966114614,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,3,0.5466292134831461,-0.2844007691774651,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.8089887640449438,0.4199206569191323,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.7460674157303371,-0.1712545908114476,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.248876404494382,0.7285011433719076,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.6589887640449439,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.0,-0.6260047813734322,1,1,0,1,0,1,1,0,0,0,0,0,0,0
0,3,0.4662921348314607,-0.2827766613540295,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.6696629213483147,0.9766301711593096,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0.8578651685393259,-0.3466582357424988,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.2685393258426966,0.5823314392626983,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,0.9398876404494384,3.423437391726145,0,0,1,0,0,1,1,0,0,0,0,0,0,0
1,3,0.5662921348314607,-0.2508358741597949,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.7949438202247192,-0.6260047813734322,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.5662921348314607,-0.0857182454438362,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,3,0.2191011235955056,1.092842665095974,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.3250034647633567,1,1,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.0,1.8208024391934032,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.2095505617977528,0.9766301711593096,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3,0.0,-0.2903558311967292,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,1,0.9808988764044944,2.838758575289308,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,2,0.2039325842696629,0.1860491303443974,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.3129114406486037,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.4662921348314607,-0.2858429769246761,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.3393258426966292,-0.2665355831196729,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.8089887640449438,2.9755431016561564,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,3,0.4134831460674157,-0.2508358741597949,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.6893258426966293,1.8208024391934032,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.0,0.6602886147876099,1,1,0,1,0,0,0,1,0,0,0,0,0,0
0,3,0.3904494382022472,-0.2827766613540295,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.301123595505618,-0.1712545908114476,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.6438202247191012,0.7165910193333795,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.7359550561797752,-0.3471996050169773,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.3179775280898876,-0.2508358741597949,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.8483146067415731,-0.2990177395883861,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,2.3861738618252373,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.7460674157303371,-0.2840412999792114,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,2,0.5910112359550562,0.803210103249948,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1,1,0.0,3.2330573071859194,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,3,0.2370786516853932,0.7285011433719076,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.998876404494382,-0.2892730926477721,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.301123595505618,1.080391171782967,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,3,0.3393258426966292,-0.2210605640634745,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,1,0.8780898876404495,6.51429647980043,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,1,0.9320224719101124,0.5238635576190146,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1,3,0.4921348314606741,0.2080633705217932,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0.0,-0.3129114406486037,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.8370786516853933,-0.0149807705633705,1,0,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.4134831460674157,-0.1279450488531633,1,0,1,1,0,1,0,0,0,0,0,0,0,1
1,1,0.905056179775281,0.4969769939713118,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,3,0.0,2.3861738618252373,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2,0.4921348314606741,-0.0629807359157369,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.8483146067415731,-0.0629807359157369,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.5662921348314607,-0.0258081560529415,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,1,0.6696629213483147,1.5609451874436977,1,1,0,1,0,1,0,0,0,0,0,0,0,0
0,3,0.0,-0.2145641327697318,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.2370786516853932,-0.1438266578892661,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.5466292134831461,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.8949438202247192,1.6500935486106298,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,1,0.7095505617977529,-0.4094570715820109,1,1,0,1,0,1,1,0,0,0,0,0,0,0
0,3,0.8949438202247192,-0.2362189037488739,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.5910112359550562,0.4134242256253898,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,3,0.2887640449438202,-0.3130933407248285,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.3904494382022472,-0.1995876931605571,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.3679775280898877,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.958426966292135,2.9755431016561564,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,0.5230337078651686,0.5000433095419583,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.7095505617977529,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.4426966292134832,-0.1705313214607442,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.5910112359550562,-0.1712545908114476,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.5230337078651686,-0.3206725105675282,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.8089887640449438,0.6353856281615965,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,2,0.5662921348314607,-0.0629807359157369,1,1,0,1,0,1,0,0,0,0,0,0,0,1
