Survived,Pclass,Age,Fare,Sex_male,ZeroSib,OneSib,YesCh,Embarked_Q,Embarked_S,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Cabin_Z
0,3,0.8247191011235955,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.5910112359550562,-0.041325964936594836,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.277362968609244,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.49213483146067416,0.41992065691913233,1,0,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.3679775280898877,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.6179775280898877,0.2867438153974083,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.3129114406486037,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,3,0.6893258426966293,-0.2858429769246761,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.9808988764044945,-0.1712545908114476,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.9438202247191011,1.6035357910054742,0,0,0,1,0,1,0,1,0,0,0,0,0,0
1,1,0.7691011235955056,0.5168257570507934,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1,3,0.0,-0.29035583119672925,0,1,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.301123595505618,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.3679775280898877,0.001983577021689412,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.7264044943820225,-0.06298073591573695,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.8089887640449438,1.7949986140946572,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,3,0.0,0.00017756912202893625,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,3,0.6893258426966293,-0.2827766613540295,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.5230337078651686,0.6732814773750952,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,1,0.8089887640449438,4.1763001524495875,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,2,0.9483146067415731,0.5000433095419583,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.7691011235955056,1.1117905897027232,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,3,0.0,-0.24867039706188065,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0.33932584269662924,2.8236002356039083,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,2,0.8949438202247192,0.023638348000831536,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.9730337078651686,2.8041109417226804,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0,3,0.4426966292134832,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.7460674157303371,-0.31742429492065694,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.9398876404494383,2.7636901462130137,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0,3,0.8949438202247192,-0.3120106021758714,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.29035583119672925,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,2,0.7859550561797753,0.5000433095419583,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.7691011235955056,0.41992065691913233,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,2,0.0,0.803210103249948,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.9140449438202247,-0.6260047813734322,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.31309334072482853,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0.9140449438202247,1.8395727946781235,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,2,0.49213483146067416,0.5433528515002425,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.0,1.21031979765782,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.8657303370786518,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.7460674157303371,0.5238635576190146,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.7691011235955056,0.0474585960778879,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.6438202247191012,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.5662921348314607,0.6949362483542374,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.4426966292134832,1.1747713256184602,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0.8247191011235955,6.020385801399765,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,3,0.8089887640449438,0.7285011433719076,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.32067251056752827,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.0,0.04529311897997366,0,0,1,1,1,0,0,0,0,0,0,0,0,1
0,3,0.0,-0.29035583119672925,1,1,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.7460674157303371,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.49213483146067416,2.1891154459150437,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.7264044943820225,-0.002347377174138998,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.5466292134831461,0.07127884415494427,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1,2,0.23707865168539327,1.0630673549996534,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,2,0.5466292134831461,-0.1712545908114476,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.5662921348314607,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
1,1,0.8483146067415731,1.6500935486106298,1,0,1,1,0,1,0,0,1,0,0,0,0,0
1,3,0.3904494382022472,0.055761035271290955,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0.41348314606741576,-0.2858429769246761,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.41348314606741576,0.07127884415494427,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.9769662921348315,0.7737942623518813,1,1,0,1,0,1,0,0,1,0,0,0,0,0
0,2,0.9617977528089888,-0.09113193818862174,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,1,0.41348314606741576,2.7503334834730784,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,3,0.5466292134831461,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.29107910054743263,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,1,1.0,0.6732814773750952,1,1,0,1,0,1,0,0,0,0,0,0,0,0
0,3,0.9320224719101124,-0.32049061049130345,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.6893258426966293,0.6949362483542374,1,1,0,1,0,0,1,0,0,0,0,0,0,0
0,1,0.0,-0.6260047813734322,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.26348314606741574,0.5823314392626983,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,0.5910112359550562,-0.06298073591573695,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.6893258426966293,-0.2827766613540295,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.6696629213483147,0.5108706950315294,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.8370786516853933,1.092842665095974,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.0,0.07127884415494427,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.3904494382022472,-0.2858429769246761,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.49213483146067416,2.375346476335666,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0,3,0.21910112359550565,0.5823314392626983,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3,0.0,1.8208024391934032,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.201123595505618,0.20806337052179327,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.905056179775281,2.6971017254521517,1,0,1,1,0,0,0,0,1,0,0,0,0,0
0,3,0.3679775280898877,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.958426966292135,0.9114839581456586,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,3,0.0,-0.2990177395883861,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.4662921348314607,-0.2990177395883861,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.33932584269662924,0.37011468366710554,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.41348314606741576,-0.2607624211766337,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.0,-0.28692571547363316,0,1,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.33932584269662924,-0.3336653731550135,0,1,0,1,1,0,0,0,0,0,0,0,0,1
0,2,0.49213483146067416,2.55724655256046,1,0,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.6893258426966293,0.04529311897997366,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,2,0.4662921348314607,-0.06298073591573695,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.9657303370786517,4.279883583951216,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,1,0.9224719101123596,5.162315501351258,1,0,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.8247191011235955,-0.31309334072482853,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0.8949438202247192,0.48217812348416594,1,1,0,1,0,1,0,0,0,1,0,0,0,0
0,3,0.7691011235955056,-0.30136511676252514,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.3904494382022472,-0.2827766613540295,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,2,0.6893258426966293,2.55724655256046,1,0,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.5230337078651686,-0.06298073591573695,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2892730926477721,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.8578651685393259,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.0,1.6260914004573488,0,0,1,1,0,1,0,1,0,0,0,0,0,0
1,2,0.8247191011235955,1.0630673549996534,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,1,0.6696629213483147,1.6260914004573488,1,0,1,1,0,1,1,0,0,0,0,0,0,0
0,2,0.9938202247191013,-0.1712545908114476,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.6696629213483147,-0.06298073591573695,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.0,-0.6260047813734322,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.33932584269662924,-0.2892730926477721,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.5101123595505618,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.33932584269662924,-0.19976526228258612,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.8578651685393259,1.405212736470099,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,1,0.7691011235955056,21.56273820248077,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0,3,0.0,-0.27357338368789413,0,1,0,1,1,0,0,0,0,0,0,0,0,1
1,1,0.5662921348314607,2.6971017254521517,1,1,0,1,0,0,0,0,1,0,0,0,0,0
0,3,0.3904494382022472,-0.22647425680826,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.2808988764044944,1.405212736470099,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2,0.9730337078651686,1.0630673549996534,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,2,0.5230337078651686,1.1747713256184602,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0.2808988764044944,1.092842665095974,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.3679775280898877,-0.18551209202411476,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.33932584269662924,-0.28837225417503987,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.28876404494382024,8.526925542235466,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1,1,0.6696629213483147,1.84263911024877,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,0.23707865168539327,-0.04493364978171989,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3,0.0,1.8208024391934032,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.5230337078651686,-0.31309334072482853,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0.9730337078651686,0.5238635576190146,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.9398876404494383,-0.041325964936594836,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.8657303370786518,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.0,-0.29107910054743263,0,1,0,1,1,0,0,0,0,0,0,0,0,1
0,1,0.9140449438202247,4.1763001524495875,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,3,0.8483146067415731,-0.29468678539255766,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1,1,0.33932584269662924,9.227998752685192,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1,1,0.7460674157303371,0.5124948028549651,1,1,0,1,0,1,0,0,0,1,0,0,0,0
0,3,0.33932584269662924,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0.5230337078651686,-0.290715300394983,1,1,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.5466292134831461,-0.2858429769246761,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,2,0.8089887640449438,0.5000433095419583,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.8780898876404495,-0.041325964936594836,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.8483146067415731,0.5124948028549651,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1,1,0.4426966292134832,5.937556302404546,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.0,0.03428383341417777,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0.49213483146067416,1.5179994456378627,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.0,0.5238635576190146,1,1,0,1,0,1,0,1,0,0,0,0,0,0
1,1,0.905056179775281,1.6260914004573488,1,0,1,1,0,1,0,1,0,0,0,0,0,0
0,3,0.6179775280898877,-0.21528740212043518,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.9398876404494383,-0.06298073591573695,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.3679775280898877,-0.29468678539255766,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1,1,0.7949438202247192,9.227998752685192,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,2,0.5662921348314607,-0.1712545908114476,0,1,0,1,0,1,0,0,0,1,0,0,0,0
0,3,0.0,0.04529311897997366,1,1,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.7095505617977529,-0.2892730926477721,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.24887640449438203,0.803210103249948,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.31797752808988766,-0.32049061049130345,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,2,0.7264044943820225,-0.06298073591573695,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.9224719101123596,-0.06298073591573695,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.5662921348314607,1.6737318966114614,1,0,1,1,0,1,0,0,0,1,0,0,0,0
0,3,0.3904494382022472,-0.2508358741597949,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.6438202247191012,0.283495599750537,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.0,-0.2908972004712078,0,1,0,1,1,0,0,0,0,0,0,0,0,1
0,2,0.5230337078651686,0.5000433095419583,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.5230337078651686,-0.2827766613540295,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1,1,0.6179775280898877,8.526925542235466,0,1,0,1,0,1,1,0,0,0,0,0,0,0
0,3,0.2724719101123596,0.18767323816783318,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,2,0.0,-0.6260047813734322,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.4662921348314607,-0.06298073591573695,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.4662921348314607,-0.06298073591573695,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.606179775280899,0.07127884415494427,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.905056179775281,0.8627607234425888,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,1,0.7460674157303371,21.56273820248077,1,1,0,1,0,0,1,0,0,0,0,0,0,0
0,3,0.0,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.0,0.6732814773750952,1,1,0,1,0,1,0,0,1,0,0,0,0,0
0,1,0.7691011235955056,2.7889526020372806,1,0,1,1,0,1,0,1,0,0,0,0,0,0
1,1,0.41348314606741576,10.737336289931397,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,3,0.49213483146067416,0.07127884415494427,1,0,1,1,0,1,0,0,0,0,0,0,0,1
1,3,0.6696629213483147,-0.2827766613540295,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.9938202247191013,2.4489726976647495,1,0,1,0,0,1,1,0,0,0,0,0,0,0
0,3,0.301123595505618,0.25101344328182384,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,2,0.6438202247191012,-0.06298073591573695,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.3679775280898877,1.6737318966114614,1,0,1,1,0,1,0,0,1,0,0,0,0,0
0,3,0.6696629213483147,-0.29035583119672925,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,2,0.23707865168539327,0.37011468366710554,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,3,0.24887640449438203,-0.0857182454438362,1,1,0,0,0,1,0,0,0,1,0,0,0,0
0,3,0.7095505617977529,-0.21456413276973182,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.4662921348314607,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.905056179775281,2.1891154459150437,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,2,0.2,0.001983577021689412,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.5910112359550562,-0.28837225417503987,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.33932584269662924,-0.12794504885316332,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.7264044943820225,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.7095505617977529,3.120270598018155,0,1,0,1,0,1,1,0,0,0,0,0,0,0
0,3,0.0,0.001983577021689412,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.8370786516853933,-0.31742429492065694,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.3904494382022472,-0.3129114406486037,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0.7691011235955056,4.571140253620677,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0,3,0.301123595505618,-0.2892730926477721,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.9320224719101124,2.7503334834730784,0,0,1,1,0,1,0,0,1,0,0,0,0,0
0,1,0.0,1.089053080174624,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.6589887640449439,-0.29035583119672925,0,1,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.0,0.41992065691913233,1,0,1,1,1,0,0,0,0,0,0,0,0,1
0,3,0.6893258426966293,-0.26382873674728013,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.49213483146067416,-0.21456413276973182,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.905056179775281,-0.2858429769246761,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.9617977528089888,-0.1712545908114476,0,1,0,1,0,1,0,0,0,1,0,0,0,0
0,3,0.0,-0.31309334072482853,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,2,0.9483146067415731,0.37011468366710554,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.33932584269662924,-0.29035583119672925,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.29035583119672925,1,1,0,1,1,0,0,0,0,0,1,0,0,0
1,3,0.2449438202247191,-0.0857182454438362,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2908972004712078,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,1,0.8578651685393259,8.526925542235466,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1,3,0.27640449438202247,-0.3129114406486037,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0.31797752808988766,1.84263911024877,0,0,1,1,0,1,1,0,0,0,0,0,0,0
0,1,0.6179775280898877,0.6732814773750952,1,1,0,1,0,1,0,0,1,0,0,0,0,0
0,3,0.0,0.3896039775483334,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.5230337078651686,-0.32067251056752827,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.5230337078651686,-0.3120106021758714,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.33932584269662924,-0.30136511676252514,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.2561797752808989,0.6353856281615965,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,3,0.20955056179775283,0.2650890444182662,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,1,0.8887640449438203,2.8041109417226804,1,1,0,1,0,0,1,0,0,0,0,0,0,0
0,3,0.0,-0.29035583119672925,1,1,0,1,1,0,0,0,0,0,0,0,0,1
0,2,0.301123595505618,0.5000433095419583,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,2.3861738618252373,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0.0,0.7034162566696693,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.5230337078651686,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.8089887640449438,-0.06298073591573695,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.9140449438202247,0.4969769939713118,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1,3,0.6696629213483147,-0.2499350356870626,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.6438202247191012,-0.3129114406486037,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.6438202247191012,0.41992065691913233,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,2,0.7264044943820225,-0.06298073591573695,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.6696629213483147,0.5108706950315294,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,1,0.2724719101123596,4.571140253620677,1,0,1,0,0,1,1,0,0,0,0,0,0,0
1,3,0.19887640449438204,-0.2571504053773127,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3,0.5662921348314607,-0.32392072621439955,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.6696629213483147,-0.2892730926477721,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.8089887640449438,-0.6260047813734322,1,1,0,1,0,1,0,0,0,0,0,0,0,0
0,3,0.33932584269662924,-0.2892730926477721,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.8089887640449438,-0.06298073591573695,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.7095505617977529,1.6737318966114614,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,3,0.5466292134831461,-0.28440076917746515,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.8089887640449438,0.41992065691913233,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.7460674157303371,-0.1712545908114476,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.24887640449438203,0.7285011433719076,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.6589887640449439,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.0,-0.6260047813734322,1,1,0,1,0,1,1,0,0,0,0,0,0,0
0,3,0.4662921348314607,-0.2827766613540295,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.6696629213483147,0.9766301711593096,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0.8578651685393259,-0.3466582357424988,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.26853932584269663,0.5823314392626983,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,0.9398876404494383,3.423437391726145,0,0,1,0,0,1,1,0,0,0,0,0,0,0
1,3,0.5662921348314607,-0.2508358741597949,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.7949438202247192,-0.6260047813734322,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.5662921348314607,-0.0857182454438362,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,3,0.21910112359550565,1.092842665095974,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.3250034647633567,1,1,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.0,1.8208024391934032,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.20955056179775283,0.9766301711593096,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3,0.0,-0.29035583119672925,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,1,0.9808988764044945,2.8387585752893076,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,3,0.28876404494382024,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,2,0.20393258426966293,0.18604913034439746,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.3129114406486037,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.4662921348314607,-0.2858429769246761,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.33932584269662924,-0.2665355831196729,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.8089887640449438,2.9755431016561564,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,3,0.41348314606741576,-0.2508358741597949,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.6893258426966293,1.8208024391934032,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.0,0.6602886147876099,1,1,0,1,0,0,0,1,0,0,0,0,0,0
0,3,0.3904494382022472,-0.2827766613540295,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.301123595505618,-0.1712545908114476,1,1,0,1,0,1,0,0,0,0,0,0,0,1
